"V1"	"V2"
"X150612_D00390_0228_AC6JPWANXX_SQ0111"	51.1896459087612	8.30544961575785
"X150612_D00390_0228_AC6JPWANXX_SQ0112"	62.4912668687319	-16.9145416316617
"X150612_D00390_0228_AC6JPWANXX_SQ0113"	-147.852877722734	-4.88827110019759
"X150615_D00390_0229_BC6JT1ANXX_SQ0091"	28.695091450843	-16.931024853337
"X150615_D00390_0229_BC6JT1ANXX_SQ2519"	78.1990353056042	12.7998754913867
"X150615_D00390_0229_BC6JT1ANXX_SQ2521"	-25.6123461476692	19.0234123170543
"X150615_D00390_0229_BC6JT1ANXX_SQ2522"	-54.7527386957572	16.1006857777908
"X150615_D00390_0229_BC6JT1ANXX_SQ2523"	-36.1377865670804	18.1565321462549
"X150615_D00390_0229_BC6JT1ANXX_SQ2524"	-41.5673016439338	17.4403560616536
"X150615_D00390_0229_BC6JT1ANXX_SQ2525"	-41.9146947582506	17.4413473013628
"X150615_D00390_0229_BC6JT1ANXX_SQ2526"	-24.399391139304	18.7444278423442
"X150619_D00390_0230_AC6JPUANXX_SQ0094"	15.1464056375353	-21.9891014837921
"X150619_D00390_0230_AC6JPUANXX_SQ0095"	-27.2565636912578	-8.96420831514462
"X150619_D00390_0230_AC6JPUANXX_SQ2520"	-40.5578319603984	17.3942283218234
"X150619_D00390_0230_AC6JPUANXX_SQ2521"	-25.0603938360686	19.1128738391985
"X150619_D00390_0230_AC6JPUANXX_SQ2522"	-50.0448299849577	16.4474462155502
"X150619_D00390_0230_AC6JPUANXX_SQ2523"	-51.4902399383751	16.483588314318
"X150619_D00390_0230_AC6JPUANXX_SQ2524"	-39.144696813796	17.4535488674389
"X150619_D00390_0230_AC6JPUANXX_SQ2527"	-31.3271684753702	18.259295245196
"X150626_D00390_0231_BC6JT3ANXX_SQ0032"	-46.8979800270543	17.3317838176123
"X150626_D00390_0231_BC6JT3ANXX_SQ2525"	-40.8447324555974	16.968551572584
"X150626_D00390_0231_BC6JT3ANXX_SQ2526"	-26.8741759964459	18.6350330185819
"X150626_D00390_0231_BC6JT3ANXX_SQ2527"	-20.7996831301368	19.7372224495791
"X150626_D00390_0231_BC6JT3ANXX_SQ2528"	-36.0961771945636	17.5873037838355
"X150626_D00390_0231_BC6JT3ANXX_SQ2529"	-32.8967286409174	17.7518726195656
"X150626_D00390_0231_BC6JT3ANXX_SQ2530"	27.2497013968969	10.062551887707
"X150626_D00390_0231_BC6JT3ANXX_SQ2531"	27.3523304971954	10.2165608227948
"X150630_D00390_0232_AC6K0WANXX_SQ0051"	-61.7098494813153	15.5571376271975
"X150630_D00390_0232_AC6K0WANXX_SQ0052"	-39.3242905596931	17.3901342185938
"X150630_D00390_0232_AC6K0WANXX_SQ2505"	-38.7663239078658	17.9501280132843
"X150630_D00390_0232_AC6K0WANXX_SQ2528"	-28.2434270626671	18.5296168056671
"X150630_D00390_0232_AC6K0WANXX_SQ2529"	46.9841609914885	26.1320166642396
"X150630_D00390_0232_AC6K0WANXX_SQ2530"	45.0545826769985	11.0625280003886
"X150630_D00390_0233_BC6JRFANXX_SQ0096"	-42.7223509397132	3.58020309335996
"X150630_D00390_0233_BC6JRFANXX_SQ2506"	-34.6724244345109	18.1312730515955
"X150630_D00390_0233_BC6JRFANXX_SQ2507"	-33.5609685446645	18.2254492948474
"X150630_D00390_0233_BC6JRFANXX_SQ2508"	-33.2700855200855	18.532108970239
"X150630_D00390_0233_BC6JRFANXX_SQ2509"	-41.4256079214187	17.2619617955895
"X150630_D00390_0233_BC6JRFANXX_SQ2510"	-34.94532159078	18.0472723502994
"X150630_D00390_0233_BC6JRFANXX_SQ2532"	-258.808496017052	-8.09777960115171
"X150810_D00390_0234_AC6JTHANXX_SQ0097"	4.01938426856925	5.85947527125891
"X150810_D00390_0234_AC6JTHANXX_SQ0098"	-65.7675474703772	2.54380278049596
"X150810_D00390_0234_AC6JTHANXX_SQ0099"	-58.5169677220473	3.17173616008779
"X150810_D00390_0234_AC6JTHANXX_SQ0100"	-37.8732321867203	4.0208280155986
"X150810_D00390_0234_AC6JTHANXX_SQ0119"	19.7893161505518	-21.7122643669706
"X150810_D00390_0234_AC6JTHANXX_SQ0120"	14.2189942203041	-21.818612328517
"X150810_D00390_0234_AC6JTHANXX_SQ2533"	72.6037077439509	12.9914986446093
