"V1"	"V2"
"X160211_D00390_0244_BC87KCANXX_SQ0176"	18.0853801057792	-14.8578619556779
"X160211_D00390_0244_BC87KCANXX_SQ0177"	14.9723846355602	-14.0630064592395
"X160211_D00390_0244_BC87KCANXX_SQ0180"	25.6093354627496	-14.7805264051193
"X160211_D00390_0244_BC87KCANXX_SQ0181"	22.0251615419521	-15.0735728609101
"X160211_D00390_0244_BC87KCANXX_SQ0182"	26.3047130746389	-15.466921849951
"X160211_D00390_0244_BC87KCANXX_SQ0183"	24.543305549531	-15.0259251109303
"X160219_D00390_0245_AC89NRANXX_SQ0111"	7.46524086598083	4.97141207202933
"X160219_D00390_0245_AC89NRANXX_SQ0170"	-1.18591451783983	-23.5348190549449
"X160219_D00390_0245_AC89NRANXX_SQ0171"	-6.0649087831822	-23.1421527712547
"X160219_D00390_0245_AC89NRANXX_SQ0172"	16.6870201017003	-24.4668949011924
"X160219_D00390_0245_AC89NRANXX_SQ0178"	3.17669414241857	-15.1806312371846
"X160219_D00390_0245_AC89NRANXX_SQ0184"	13.6209028657559	-14.6934396641181
"X160226_D00390_0246_BC87U5ANXX_SQ0173"	3.10530831385418	-24.4075210242964
"X160226_D00390_0246_BC87U5ANXX_SQ0174"	5.59642087908114	-24.3011716118819
"X160226_D00390_0246_BC87U5ANXX_SQ0179"	18.119449968917	5.38539591132165
"X160226_D00390_0246_BC87U5ANXX_SQ0187"	8.57759559725148	-24.4484144720282
"X160226_D00390_0246_BC87U5ANXX_SQ2546"	11.5880636809861	23.6093301926295
"X160226_D00390_0246_BC87U5ANXX_SQ2547"	16.7644039762229	22.0000523318136
"X160226_D00390_0246_BC87U5ANXX_SQ2548"	14.9280996591624	20.9582129050919
"X160226_D00390_0246_BC87U5ANXX_SQ2549"	6.62014715126533	20.1947710364703
"X160324_D00390_0247_BC87W9ANXX_SQ0111"	-12.2233839339148	5.74617996368109
"X160324_D00390_0247_BC87W9ANXX_SQ0188"	2.63842572609591	-24.2628206905382
"X160324_D00390_0247_BC87W9ANXX_SQ0189"	12.0657206102161	-24.8064076498943
"X160324_D00390_0247_BC87W9ANXX_SQ0190"	11.9899325613761	-25.4323985493966
"X160324_D00390_0247_BC87W9ANXX_SQ2546"	9.24454576633832	22.9827603966236
"X160324_D00390_0247_BC87W9ANXX_SQ2547"	16.0689912595688	21.8960307561872
"X160324_D00390_0247_BC87W9ANXX_SQ2548"	14.327466022919	21.3140771062273
"X160324_D00390_0247_BC87W9ANXX_SQ2549"	3.98398339817876	20.3499554428827
"X160405_D00390_0248_BC89U9ANXX_SQ0191"	-0.288415779642846	4.89741909594601
"X160405_D00390_0248_BC89U9ANXX_SQ0192"	20.5773440545159	2.13502549852586
"X160405_D00390_0248_BC89U9ANXX_SQ0193"	3.71743943245295	-14.0434136545696
"X160405_D00390_0248_BC89U9ANXX_SQ0194"	14.6224241634323	5.75358066936607
"X160405_D00390_0248_BC89U9ANXX_SQ0195"	25.0752000161005	5.6910186706901
"X160405_D00390_0248_BC89U9ANXX_SQ0196"	8.68175054715202	-14.3597707676348
"X160405_D00390_0248_BC89U9ANXX_SQ0197"	7.05282031353091	6.03045884842305
"X160405_D00390_0248_BC89U9ANXX_SQ0198"	23.0842647209461	5.65753144547095
"X160415_D00390_0249_AC8A4YANXX_SQ0199"	12.0827682103781	4.12267782361918
"X160415_D00390_0249_AC8A4YANXX_SQ0200"	13.1884934757875	5.41625045569265
